369,Which statement about the Stream API in Java 8 is most accurate?,"Streams provide a functional approach to process collections with operations like filter, map, and reduce, supporting both sequential and parallel processing",Incorrect,Streams automatically make all operations parallel,"Streams can only process arrays, not collections",A,"Stream API provides a functional approach to process data. Streams support intermediate operations (filter, map, sorted) that are lazy and terminal operations (collect, forEach, reduce) that trigger processing. They can process any data source and support both sequential and parallel execution for performance optimization.",Java 8 Features,,
370,"What is the difference between Predicate, Function, and Consumer functional interfaces in Java 8?","Predicate tests a condition (returns boolean), Function transforms input to output, Consumer performs an action without returning a value",Incorrect,"Predicate and Function are the same, Consumer is different",All three return the same type of result,A,"Predicate<T> represents a boolean-valued function (test method returns boolean), Function<T,R> represents a function that transforms input T to output R (apply method), and Consumer<T> represents an operation that accepts input but returns no result (accept method). These are core functional interfaces used extensively with lambda expressions and Stream API.",Java 8 Features,,
371,What new Date and Time API features were introduced in Java 8?,"LocalDate, LocalTime, LocalDateTime, ZonedDateTime classes with immutable and thread-safe design",Incorrect,Only Calendar class enhancements,Just timezone handling improvements,A,"Java 8 introduced a completely new Date/Time API (java.time package) with immutable and thread-safe classes: LocalDate (date without time), LocalTime (time without date), LocalDateTime (date and time), ZonedDateTime (date-time with timezone), Period, Duration, and DateTimeFormatter. This replaced the problematic old Date and Calendar classes.",Java 8 Features,,
372,"Which Java 9 feature allows creating lightweight, read-only collections easily?","Collection factory methods like List.of(), Set.of(), and Map.of()","Collection factory methods like List.of(), Set.of(), and Map.of()",New collection interfaces,Enhanced for-each loops,A,"Java 9 introduced convenient factory methods for creating immutable collections: List.of(1, 2, 3), Set.of('a', 'b', 'c'), and Map.of('key1', 'value1', 'key2', 'value2'). These methods create compact, immutable collections that are more memory-efficient than traditional collections and throw UnsupportedOperationException on modification attempts.",Java 9 Features,,
373,What is the Java Platform Module System (JPMS) introduced in Java 9?,A module system that allows creating modular applications with explicit dependencies and encapsulation at the module level,A module system that allows creating modular applications with explicit dependencies and encapsulation at the module level,A replacement for JAR files,A new class loading mechanism only,A,"JPMS (Project Jigsaw) introduced modules to Java, allowing developers to create modular applications. Modules are defined using module-info.java files that specify dependencies (requires), exported packages (exports), and services. This provides better encapsulation, reliable configuration, and enables creating smaller runtime images with jlink.",Java 9 Features,,
374,What is the purpose of the takeWhile() and dropWhile() methods introduced in Java 9 Stream API?,"takeWhile() takes elements while a condition is true, dropWhile() drops elements while a condition is true, both work on ordered streams","takeWhile() takes elements while a condition is true, dropWhile() drops elements while a condition is true, both work on ordered streams",They only work with parallel streams,They are used for exception handling in streams,A,"takeWhile() returns elements from the beginning of the stream while the predicate is true, stopping at the first false. dropWhile() discards elements from the beginning while the predicate is true, then returns the remaining elements. Both are particularly useful with ordered streams and infinite streams: stream.takeWhile(x -> x < 5).",Java 9 Features,,
375,What new features were introduced for the Optional class in Java 9?,"stream(), ifPresentOrElse(), and or() methods for better functional programming support","stream(), ifPresentOrElse(), and or() methods for better functional programming support",New constructors for Optional,Methods to convert Optional to Collections,A,"Java 9 enhanced Optional with: stream() method that returns a Stream with zero or one elements, ifPresentOrElse(Consumer, Runnable) for handling both present and absent cases, and or(Supplier<Optional<T>>) for providing alternative Optional values. These additions make Optional more powerful for functional programming patterns.",Java 9 Features,,
376,What is JShell and what problem does it solve in Java development?,JShell is Java's REPL (Read-Eval-Print Loop) tool that allows interactive Java code execution without creating full programs,JShell is Java's REPL (Read-Eval-Print Loop) tool that allows interactive Java code execution without creating full programs,JShell is a testing framework for Java applications,JShell is a deployment tool for Java applications,A,"JShell is Java's interactive REPL tool introduced in Java 9. It allows developers to execute Java code snippets, test APIs, prototype solutions, and learn Java interactively without the overhead of creating complete programs with main methods and compilation. It's excellent for experimentation and educational purposes.",Java 9 Features,,
377,Which improvements were made to the Process API in Java 9?,"Enhanced process management with ProcessHandle interface, process information access, and better process tree navigation","Enhanced process management with ProcessHandle interface, process information access, and better process tree navigation",Only process termination improvements,Just performance optimizations,A,"Java 9 significantly improved the Process API with ProcessHandle interface for accessing process information (PID, command, arguments, start time), ProcessHandle.Info for detailed process data, onExit() method returning CompletableFuture<ProcessHandle>, and better process tree navigation with children() and descendants() methods.",Java 9 Features,,
378,Which Java 9 feature provides a way to create HTTP clients that support HTTP/2 and WebSocket protocols?,HttpClient,HttpClient,HttpClientBuilder,Http2Client,A,"Java 9 introduced the HttpClient API (java.net.http.HttpClient) that supports HTTP/2 and WebSocket protocols. It provides a modern, fluent API for making HTTP requests and handling responses, with support for reactive programming through the new Flow API. This client is intended to eventually replace the legacy HttpURLConnection.",Java 9 Features,,
379,What is the purpose of the Flow API introduced in Java 9?,To provide a standard for reactive streams in Java,Incorrect,To provide a new way to handle concurrency,To replace the Stream API,A,"The Flow API (java.util.concurrent.Flow) introduced in Java 9 provides a standard for reactive streams in Java. It includes interfaces for publishers, subscribers, and processors to support asynchronous stream processing with non-blocking back pressure. This API enables building reactive applications that can efficiently handle dynamic data streams.",Java 9 Features,,
380,What is the significance of the Multi-Release JAR feature introduced in Java 9?,"It allows a single JAR file to contain classes for multiple Java versions, simplifying distribution and deployment","It allows a single JAR file to contain classes for multiple Java versions, simplifying distribution and deployment",It allows JAR files to contain native code for different platforms,It is used to compress JAR files more efficiently,A,"Multi-Release JAR feature allows a JAR file to contain different versions of class files for different Java versions. This is specified in the JAR's META-INF/MANIFEST.MF file with Multi-Release: true, and version-specific classes are placed in META-INF/versions/N/ directories. It enables backward compatibility and smoother upgrades to new Java versions.",Java 9 Features,,
381,What enhancements were made to the Stack-Walking API in Java 9?,It allows efficient and flexible traversal of stack frames with filtering and lazy evaluation,It allows efficient and flexible traversal of stack frames with filtering and lazy evaluation,It provides a way to capture and restore stack traces,It is used for analyzing memory usage,A,"The Stack-Walking API (java.lang.StackWalker) introduced in Java 9 provides a way to traverse stack frames with more efficiency and flexibility. It allows filtering of stack frames, lazy evaluation, and access to class and method names without the need to create full stack trace elements, improving performance in stack trace analysis.",Java 9 Features,,
382,What is the Compact Strings feature in Java 9?,It optimizes memory usage for Strings by using byte arrays instead of char arrays for strings that contain only Latin-1 characters,It optimizes memory usage for Strings by using byte arrays instead of char arrays for strings that contain only Latin-1 characters,It is a new way to intern Strings,It changes the visibility of String fields,A,Compact Strings is an optimization in Java 9 that changes the internal representation of String objects to use byte arrays instead of char arrays when the string contains only Latin-1 characters. This can reduce the memory footprint of String objects by up to 50% for applications that use a lot of Latin-1 encoded text.,Java 9 Features,,
383,Which Garbage Collection improvement was introduced in Java 9?,A completely new garbage collector,Made G1 (Garbage First) the default garbage collector,Only performance improvements to existing collectors,Removal of all old garbage collectors,B,"Java 9 made G1 (Garbage First) the default garbage collector for server-class machines, replacing Parallel GC. It also deprecated the Concurrent Mark Sweep (CMS) collector. G1 provides better predictable pause times and improved performance for large heap sizes, making it suitable for modern applications with large memory requirements.",Java 9 Features,,
384,What is the improved try-with-resources statement in Java 9?,It allows using any variable as a resource without needing to declare it in the try statement,Incorrect,It can only close one resource at a time,It is the same as in Java 8,A,The try-with-resources statement in Java 9 allows variables that are effectively final to be used as resources without redeclaring them in the try statement. This simplifies the code when the resource is already defined and initialized before the try block.,Java 9 Features,,
385,What new features were added to Javadoc in Java 9?,Only HTML5 support,Only HTML5 support,Just new styling options,Only modular documentation,B,"Java 9 enhanced Javadoc with search functionality allowing users to search for classes, methods, and fields within the generated documentation. It also added HTML5 support, improved styling, and better support for modular applications, making documentation more interactive and user-friendly.",Java 9 Features,,
386,What new private methods in interfaces introduced in Java 9?,Private methods can be overridden by implementing classes,Private methods can be overridden by implementing classes,Private methods replace default methods,Private methods can be called from outside the interface,B,Java 9 introduced private methods in interfaces to share common code between default and static methods within the same interface. This promotes code reuse and better organization without exposing implementation details to implementing classes. Private methods cannot be overridden or accessed from outside the interface.,Java 9 Features,,
387,What is the HTTP/2 Client (Incubator) introduced in Java 9?,A replacement for URLConnection with HTTP/2 support,Incorrect,A browser engine,A REST framework,A,"Java 9 introduced an incubator HTTP/2 Client API (jdk.incubator.httpclient module) providing modern HTTP client functionality with HTTP/2 support, WebSocket support, and reactive streams. It was incubating in Java 9, evolved in Java 10, and became standard in Java 11 as java.net.http.",Java 9 Features,,
388,What are Reactive Streams in Java 9?,A new collection framework,Incorrect,A replacement for Java Streams,A concurrent programming model,D,"Java 9 introduced Reactive Streams API (java.util.concurrent.Flow) providing interfaces for asynchronous stream processing with non-blocking back pressure: Flow.Publisher, Flow.Subscriber, Flow.Subscription, and Flow.Processor. This enables building reactive applications that can handle data streams efficiently without blocking.",Java 9 Features,,
389,What are Multi-Release JARs in Java 9?,JARs that can contain code for multiple programming languages,JARs that can contain different versions of class files for different Java versions,JARs that can be split across multiple files,JARs that support multiple compression formats,B,"Multi-Release JARs allow a single JAR file to contain different versions of class files for different Java versions. The META-INF/MANIFEST.MF contains Multi-Release: true, and version-specific classes are stored in META-INF/versions/N/ directories, enabling backward compatibility while using newer Java features.",Java 9 Features,,
390,What is the Stack-Walking API introduced in Java 9?,Incorrect,A debugging tool for analyzing stack traces,A profiling tool for performance analysis,A method for stack memory management,B,"Java 9 introduced the Stack-Walking API with the StackWalker class providing efficient and flexible stack frame traversal. It allows filtering stack frames, lazy evaluation, and better performance compared to Thread.getStackTrace(). It supports different options like RETAIN_CLASS_REFERENCE and SHOW_HIDDEN_FRAMES.",Java 9 Features,,
391,What is Compact Strings optimization in Java 9?,Incorrect,A new String compression algorithm,A way to remove spaces from strings,A method for string interning,B,"Java 9 introduced Compact Strings optimization where String class internally uses byte[] array instead of char[] when the string contains only Latin-1 characters (each character fits in one byte). This can reduce memory usage by up to 50% for applications with primarily Latin-1 strings, while maintaining full compatibility.",Java 9 Features,,
392,Which Garbage Collection improvement was introduced in Java 9?,A completely new garbage collector,Made G1 (Garbage First) the default garbage collector,Only performance improvements to existing collectors,Removal of all old garbage collectors,B,"Java 9 made G1 (Garbage First) the default garbage collector for server-class machines, replacing Parallel GC. It also deprecated the Concurrent Mark Sweep (CMS) collector. G1 provides better predictable pause times and improved performance for large heap sizes, making it suitable for modern applications with large memory requirements.",Java 9 Features,,
393,What enhancement did Java 9 bring to Javadoc generation?,Only HTML5 support,Only HTML5 support,Just new styling options,Only modular documentation,B,"Java 9 enhanced Javadoc with search functionality allowing users to search for classes, methods, and fields within the generated documentation. It also added HTML5 support, improved styling, and better support for modular applications, making documentation more interactive and user-friendly.",Java 9 Features,,
394,What new capability do private methods in interfaces provide in Java 9?,Private methods can be overridden by implementing classes,Private methods has the ability to share common code between default and static methods.,Private methods replace default methods,Private methods can be called from outside the interface,B,Java 9 introduced private methods in interfaces to share common code between default and static methods within the same interface. This promotes code reuse and better organization without exposing implementation details to implementing classes. Private methods cannot be overridden or accessed from outside the interface.,Java 9 Features,,
395,How did Java 9 enhance the try-with-resources statement?,It allows using any variable in try-with-resources,It allows using any variable in try-with-resources,It removes the need for AutoCloseable interface,It allows multiple catch blocks for resources,B,Java 9 enhanced try-with-resources by allowing effectively final variables declared before the try statement to be used directly without re-declaration. Before Java 9: try (MyResource res = myResource) { }. Java 9: try (myResource) { } where myResource is effectively final.,Java 9 Features,,
396,What is the HTTP/2 Client (Incubator) introduced in Java 9?,A replacement for URLConnection with HTTP/2 support,A replacement for URLConnection with HTTP/2 support,A browser engine,A REST framework,A,"Java 9 introduced an incubator HTTP/2 Client API (jdk.incubator.httpclient module) providing modern HTTP client functionality with HTTP/2 support, WebSocket support, and reactive streams. It was incubating in Java 9, evolved in Java 10, and became standard in Java 11 as java.net.http.",Java 9 Features,,
397,What are Reactive Streams in Java 9?,A new collection framework,Incorrect,A replacement for Java Streams,A concurrent programming model,D,"Java 9 introduced Reactive Streams API (java.util.concurrent.Flow) providing interfaces for asynchronous stream processing with non-blocking back pressure: Flow.Publisher, Flow.Subscriber, Flow.Subscription, and Flow.Processor. This enables building reactive applications that can handle data streams efficiently without blocking.",Java 9 Features,,
398,What are Multi-Release JARs in Java 9?,JARs that can contain code for multiple programming languages,JARs that can contain different versions of class files for different Java versions,JARs that can be split across multiple files,JARs that support multiple compression formats,B,"Multi-Release JARs allow a single JAR file to contain different versions of class files for different Java versions. The META-INF/MANIFEST.MF contains Multi-Release: true, and version-specific classes are stored in META-INF/versions/N/ directories, enabling backward compatibility while using newer Java features.",Java 9 Features,,
399,What is the Stack-Walking API introduced in Java 9?,Incorrect,A debugging tool for analyzing stack traces,A profiling tool for performance analysis,A method for stack memory management,B,"Java 9 introduced the Stack-Walking API with the StackWalker class providing efficient and flexible stack frame traversal. It allows filtering stack frames, lazy evaluation, and better performance compared to Thread.getStackTrace(). It supports different options like RETAIN_CLASS_REFERENCE and SHOW_HIDDEN_FRAMES.",Java 9 Features,,
400,What is Compact Strings optimization in Java 9?,Incorrect,A new String compression algorithm,A way to remove spaces from strings,A method for string interning,B,"Java 9 introduced Compact Strings optimization where String class internally uses byte[] array instead of char[] when the string contains only Latin-1 characters (each character fits in one byte). This can reduce memory usage by up to 50% for applications with primarily Latin-1 strings, while maintaining full compatibility.",Java 9 Features,,
401,Which Garbage Collection improvement was introduced in Java 9?,A completely new garbage collector,Made G1 (Garbage First) the default garbage collector,Only performance improvements to existing collectors,Removal of all old garbage collectors,B,"Java 9 made G1 (Garbage First) the default garbage collector for server-class machines, replacing Parallel GC. It also deprecated the Concurrent Mark Sweep (CMS) collector. G1 provides better predictable pause times and improved performance for large heap sizes, making it suitable for modern applications with large memory requirements.",Java 9 Features,,
402,What is the Singleton design pattern?,Multiple instances,Multiple instances,No instances,Variable instances,B,Singleton ensures only one instance of a class exists,Design patterns,,
403,Which pattern is used to create objects?,Observer,Factory,Strategy,Command,B,Factory pattern is used for object creation,Design patterns,,
404,What is the Observer design pattern used for?,Object creation,A notification mechanism between objects,Data storage,Method calling,B,Observer pattern implements notification mechanism,Design patterns,,
405,What is the Factory Method pattern?,Creating objects through interface,Creating objects through interface,Destroying objects,Copying objects,A,Factory Method creates objects through a common interface,Design patterns,,
406,What is the Builder design pattern?,Step by step object construction,Step by step object construction,Object destruction,Object copying,A,Builder pattern constructs objects step by step,Design patterns,,
407,What is the main purpose of the Abstract Factory pattern?,Creating families of related objects,Creating families of related objects,Destroying objects,Copying objects,A,Abstract Factory pattern provides an interface for creating families of related or dependent objects without specifying their concrete classes,Design patterns,,
408,Which of the following design patterns are classified as Behavioral patterns?,"Observer, Strategy, Command","Observer, Strategy, Command","Singleton, Factory, Builder","Proxy, Bridge, Composite",A,"Behavioral patterns focus on communication between objects and the assignment of responsibilities. Observer, Strategy, and Command are all behavioral patterns that define how objects interact.",Design patterns,,
409,Which of the following design patterns are classified as Structural patterns?,"Template Method, Visitor, Iterator","Template Method, Visitor, Iterator","Abstract Factory, Prototype, Builder","Chain of Responsibility, Mediator, State",B,"Structural patterns deal with object composition and relationships between entities. Adapter, Decorator, and Proxy are structural patterns that focus on how classes and objects are composed.",Design patterns,,
410,Which of the following design patterns are classified as Creational patterns?,"Memento, Observer, Command","Memento, Observer, Command","Singleton, Factory Method, Abstract Factory","Strategy, State, Template Method",C,"Creational patterns deal with object creation mechanisms. Singleton, Factory Method, and Abstract Factory are all creational patterns that provide various ways to create objects while hiding the creation logic.",Design patterns,,
411,"In the Builder pattern, what is the main advantage of using a separate Director class?",It encapsulates the construction logic and sequence,It encapsulates the construction logic and sequence,It reduces memory usage,It prevents inheritance,A,"The Director class in Builder pattern encapsulates the construction logic, defining the sequence of steps to build the product, making the construction process reusable and maintainable.",Design patterns,,
412,Which scenario is most appropriate for using the Builder pattern?,Creating simple objects with few properties,Creating simple objects with few properties,Creating objects that need to be copied,Creating objects from existing templates,B,"Builder pattern is ideal for creating complex objects with many optional parameters, avoiding telescoping constructor anti-pattern and providing a fluent interface for object construction.",Design patterns,,
413,What is the main purpose of the Prototype design pattern?,To create objects step by step,To create objects by cloning existing instances,To create families of related objects,To create single instances only,B,"Prototype pattern creates objects by cloning existing instances (prototypes) rather than creating new instances from scratch, which is useful when object creation is expensive.",Design patterns,,
414,"In Java, which method is typically used to implement the Prototype pattern?",toString(),clone(),equals(),hashCode(),B,"The clone() method from the Cloneable interface is typically used to implement the Prototype pattern in Java, allowing objects to create copies of themselves.",Design patterns,,
415,What is the main purpose of the Flyweight design pattern?,To reduce memory usage by sharing common data between objects,Incorrect,To provide a unified interface to a set of interfaces,To define a family of algorithms,A,"Flyweight pattern reduces memory usage by sharing intrinsic state (common data) among multiple objects, while keeping extrinsic state (unique data) separate. This is especially useful when dealing with large numbers of similar objects.",Design patterns,,
416,"In the Flyweight pattern, what is the difference between intrinsic and extrinsic state?","Intrinsic state is mutable, extrinsic state is immutable","Intrinsic state is mutable, extrinsic state is immutable","Intrinsic state is stored externally, extrinsic state is stored internally",There is no difference between them,B,"In Flyweight pattern, intrinsic state is the shared, immutable data stored within the flyweight object, while extrinsic state is the unique, context-dependent data passed to the flyweight methods from the client.",Design patterns,,
417,What is the main purpose of the Mediator design pattern?,To define loose coupling between interacting objects,To define loose coupling between interacting objects,To provide a way to access elements of a collection,To encapsulate algorithms and make them interchangeable,A,"Mediator pattern defines how a set of objects interact with each other by promoting loose coupling. Instead of objects communicating directly, they communicate through a central mediator object, reducing dependencies between communicating objects.",Design patterns,,
418,What is the primary benefit of the Memento design pattern?,It allows objects to communicate without knowing each other,It allows objects to communicate without knowing each other,It provides a way to create families of related objects,It defines a one-to-many dependency between objects,B,"Memento pattern captures and externalizes an object's internal state so that the object can be restored to this state later, all without violating encapsulation. This is commonly used for undo operations and checkpointing.",Design patterns,,
419,Which scenario is most appropriate for using the Singleton pattern?,When you need multiple instances with different configurations,When you need multiple instances with different configurations,When you need to create families of related objects,When you need to copy existing objects,B,"Singleton pattern is most appropriate when you need exactly one instance of a class throughout the application lifecycle, such as database connections, logging services, or configuration managers.",Design patterns,,
420,Which scenario is most appropriate for using the Factory Method pattern?,When you need to restore object states,When you need to restore object states,When you need to reduce memory usage by sharing objects,When you need to provide a simplified interface,B,"Factory Method pattern is most appropriate when a class cannot anticipate the class of objects it must create, or when you want to delegate object creation to subclasses while maintaining loose coupling.",Design patterns,,
421,Which scenario is most appropriate for using the Prototype pattern?,When object creation is expensive and you have a similar object available,When object creation is expensive and you have a similar object available,When you need step-by-step object construction,When you need a single global access point,A,"Prototype pattern is most appropriate when creating an object is expensive (complex initialization, database calls, network operations) and you have a similar object available that can be cloned and modified.",Design patterns,,
422,Which scenario is most appropriate for using the Abstract Factory pattern?,When you need to create a single complex object,When you need to create a single complex object,When you need to add new functionality to existing objects,When you need to define algorithms as separate objects,B,"Abstract Factory pattern is most appropriate when you need to create families of related or dependent objects without specifying their concrete classes, such as creating UI components for different operating systems.",Design patterns,,
423,Which scenario is most appropriate for using the Adapter pattern?,When you need to capture and restore object states,When you need to capture and restore object states,When you need to create objects by cloning,When you need to define one-to-many dependencies,B,"Adapter pattern is most appropriate when you want to use an existing class with an incompatible interface, allowing classes to work together that couldn't otherwise because of incompatible interfaces.",Design patterns,,
424,Which scenario is most appropriate for using the Decorator pattern?,When you need to add responsibilities to objects dynamically without altering their structure,When you need to add responsibilities to objects dynamically without altering their structure,When you need to provide a way to access elements sequentially,When you need to encapsulate a group of individual factories,A,"Decorator pattern is most appropriate when you need to add responsibilities to objects dynamically without altering their structure, such as adding features to a text editor or applying filters to images.",Design patterns,,
425,Which scenario is most appropriate for using the Proxy pattern?,When you need to provide a placeholder or surrogate to control access to another object,When you need to provide a placeholder or surrogate to control access to another object,When you need to separate abstraction from implementation,When you need to convert interfaces between classes,A,"Proxy pattern is most appropriate when you need to provide a placeholder or surrogate to control access to another object, such as lazy loading, access control, caching, or logging.",Design patterns,,
426,Which scenario is most appropriate for using the Flyweight pattern?,When you need to support large numbers of fine-grained objects efficiently,When you need to support large numbers of fine-grained objects efficiently,When you need to provide undo functionality,When you need to traverse a collection sequentially,A,"Flyweight pattern is most appropriate when you need to support large numbers of fine-grained objects efficiently by sharing intrinsic state, such as characters in a text editor or particles in a game.",Design patterns,,
427,Which scenario is most appropriate for using the Observer pattern?,When you need to notify multiple objects about state changes in another object,When you need to notify multiple objects about state changes in another object,When you need to create objects step by step,When you need to avoid tight coupling between sender and receiver,A,"Observer pattern is most appropriate when you need to notify multiple objects about state changes in another object, such as updating multiple views when model data changes in MVC architecture.",Design patterns,,
428,Which scenario is most appropriate for using the Strategy pattern?,When you need to define a family of algorithms and make them interchangeable,When you need to define a family of algorithms and make them interchangeable,When you need to provide a way to access elements of a collection,When you need to create families of related objects,A,"Strategy pattern is most appropriate when you need to define a family of algorithms, encapsulate each one, and make them interchangeable, such as different sorting algorithms or payment processing methods.",Design patterns,,
429,Which scenario is most appropriate for using the Command pattern?,When you need to parameterize objects with operations and support undo functionality,When you need to parameterize objects with operations and support undo functionality,When you need to provide a unified interface to different subsystems,When you need to share common data between multiple objects,A,"Command pattern is most appropriate when you need to parameterize objects with operations, queue operations, log requests, and support undo functionality, such as implementing menu actions or macro recording.",Design patterns,,
430,Which scenario is most appropriate for using the Mediator pattern?,When you need to reduce coupling between interacting objects by centralizing communication,When you need to reduce coupling between interacting objects by centralizing communication,When you need to create objects efficiently by sharing state,When you need to provide controlled access to another object,A,"Mediator pattern is most appropriate when you need to reduce coupling between interacting objects by centralizing their communication through a mediator, such as coordinating interactions in a dialog box or chat room.",Design patterns,,
431,Which scenario is most appropriate for using the Memento pattern?,When you need to capture and restore an object's state for undo operations,When you need to capture and restore an object's state for undo operations,When you need to notify multiple objects about changes,When you need to define algorithms as interchangeable objects,A,"Memento pattern is most appropriate when you need to capture and restore an object's state for undo operations without violating encapsulation, such as implementing undo/redo functionality in text editors or games.",Design patterns,,
432,Which scenario is most appropriate for using the Bridge pattern?,When you want to separate an abstraction from its implementation so both can vary independently,When you want to separate an abstraction from its implementation so both can vary independently,When you need to provide a unified interface to a set of interfaces,When you need to add responsibilities to objects dynamically,A,"Bridge pattern is most appropriate when you want to separate an abstraction from its implementation so that both can vary independently, such as supporting multiple database drivers or UI frameworks.",Design patterns,,
433,Which scenario is most appropriate for using the Composite pattern?,When you need to provide controlled access to another object,When you need to provide controlled access to another object,When you need to capture and restore object states,When you need to define loose coupling between objects,B,"Composite pattern is most appropriate when you want to compose objects into tree structures to represent part-whole hierarchies, such as file systems, UI component hierarchies, or organizational structures.",Design patterns,,
434,Which scenario is most appropriate for using the Facade pattern?,When you need to provide a simplified interface to a complex subsystem,When you need to provide a simplified interface to a complex subsystem,When you need to support large numbers of objects efficiently,When you need to separate abstraction from implementation,A,"Facade pattern is most appropriate when you need to provide a simplified interface to a complex subsystem, such as wrapping complex APIs, database operations, or third-party libraries with easier-to-use methods.",Design patterns,,
435,Which scenario is most appropriate for using the Chain of Responsibility pattern?,When you want to pass requests along a chain of handlers until one handles it,When you want to pass requests along a chain of handlers until one handles it,When you need to provide a way to access elements sequentially,When you need to compose objects into tree structures,A,"Chain of Responsibility pattern is most appropriate when you want to pass requests along a chain of handlers until one handles it, such as event handling systems, approval workflows, or logging frameworks with different log levels.",Design patterns,,
436,Which scenario is most appropriate for using the Iterator pattern?,When you need to provide a way to access elements of a collection sequentially without exposing its underlying representation,When you need to provide a way to access elements of a collection sequentially without exposing its underlying representation,When you need to reduce coupling between interacting objects,When you need to define a family of algorithms,A,"Iterator pattern is most appropriate when you need to provide a way to access elements of a collection sequentially without exposing its underlying representation, such as traversing lists, trees, or custom data structures.",Design patterns,,
437,Which scenario is most appropriate for using the State pattern?,When you want an object to alter its behavior when its internal state changes,When you want an object to alter its behavior when its internal state changes,When you need to provide a simplified interface to a complex system,When you need to create objects by cloning existing instances,A,"State pattern is most appropriate when you want an object to alter its behavior when its internal state changes, such as state machines, game character behaviors, or workflow management systems.",Design patterns,,
438,Which scenario is most appropriate for using the Template Method pattern?,When you want to define the skeleton of an algorithm and let subclasses override specific steps,When you want to define the skeleton of an algorithm and let subclasses override specific steps,When you need to provide controlled access to another object,When you need to compose objects into tree structures,A,"Template Method pattern is most appropriate when you want to define the skeleton of an algorithm in a base class and let subclasses override specific steps, such as data processing pipelines, sorting algorithms, or framework hooks.",Design patterns,,
439,Which scenario is most appropriate for using the Visitor pattern?,When you want to define new operations on objects without changing their classes,When you want to define new operations on objects without changing their classes,When you need to capture and restore object states,When you need to reduce memory usage by sharing objects,A,"Visitor pattern is most appropriate when you want to define new operations on objects without changing their classes, such as adding new operations to AST nodes, file system traversal, or compiler optimizations.",Design patterns,,
440,What is the main principle of Inversion of Control (IoC) in software development?,The control of object creation and dependency management is transferred from the application code to an external framework or container,The control of object creation and dependency management is transferred from the application code to an external framework or container,All objects must be created using the new keyword,Dependencies are hardcoded within each class,A,"Inversion of Control (IoC) is a design principle where the control of object creation and dependency management is inverted - instead of objects creating their own dependencies, an external framework or container manages and injects these dependencies, promoting loose coupling and better testability.",Design patterns,,
441,What is the primary purpose of the MVC (Model-View-Controller) design pattern?,To separate application logic into three interconnected components for better organization and maintainability,To separate application logic into three interconnected components for better organization and maintainability,To provide a way to access elements of a collection sequentially,To reduce memory usage by sharing objects,A,"MVC pattern separates an application into three main components: Model (data and business logic), View (user interface), and Controller (handles user input and coordinates between Model and View), promoting separation of concerns and maintainability.",Design patterns,,
442,"In the MVC pattern, which component is responsible for handling user input and coordinating between the Model and View?",Model - manages data and business rules,Model - manages data and business rules,Controller - processes user input and coordinates Model-View interaction,Service - handles business logic processing,C,"The Controller component in MVC pattern is responsible for handling user input (such as button clicks, form submissions), processing that input, updating the Model as needed, and determining which View should be displayed to the user.",Design patterns,,
443,What is JUnit?,Testing framework,Incorrect,Database framework,Web framework,A,JUnit is a testing framework for Java applications,JUnit,,
444,Which annotation is used to mark a test method in JUnit 5?,@Test,@Test,@UnitTest,@Testing,A,@Test annotation marks methods as test methods in JUnit 5,JUnit,,
445,What is an assertion in JUnit?,Statement that checks expected vs actual result,Incorrect,Setup method,Cleanup method,A,Assertion verifies that expected and actual results match,JUnit,,
446,Which method is used for basic equality assertion?,assertEquals(),Incorrect,verifyEquals(),testEquals(),A,assertEquals() is the basic method for equality assertions,JUnit,,
447,What happens when an assertion fails?,Test continues,Test continues,Test is skipped,Test passes,B,Failed assertion stops the test and marks it as failed,JUnit,,
448,Which annotation runs before each test method?,@BeforeEach,@BeforeEach,@Setup,@Init,A,@BeforeEach runs before each individual test method,JUnit,,
449,Which annotation runs before all test methods?,@BeforeEach,@BeforeEach,@Setup,@Init,B,@BeforeAll runs once before all test methods in the class,JUnit,,
450,What is a test fixture?,Test data and environment setup,Test data and environment setup,Test method,Test class,A,Test fixture provides consistent test environment and data,JUnit,,
451,Which annotation is used to ignore a test in JUnit 5?,@Ignore,@Ignore,@Disabled,@Exclude,C,@Disabled annotation is used to disable tests in JUnit 5,JUnit,,
452,What was the annotation to ignore tests in JUnit 4?,@Disabled,@Disabled,@Ignore,@Exclude,C,@Ignore was used to ignore tests in JUnit 4,JUnit,,
453,Which assertion checks if a condition is true?,assertTrue(),Incorrect,verifyTrue(),isTrue(),A,assertTrue() verifies that a condition evaluates to true,JUnit,,
454,Which assertion checks if a condition is false?,assertFalse(),assertFalse(),verifyFalse(),isFalse(),A,assertFalse() verifies that a condition evaluates to false,JUnit,,
455,What does assertNull() check?,Object is null,Incorrect,Object exists,Object is empty,A,assertNull() verifies that an object reference is null,JUnit,,
456,What does assertNotNull() check?,Object is null,Object is null,Object exists,Object is empty,B,assertNotNull() verifies that an object reference is not null,JUnit,,
457,Which assertion checks if two objects refer to the same instance?,assertSame(),assertSame(),assertIdentical(),assertReference(),A,assertSame() checks if two references point to the same object,JUnit,,
458,What is the difference between assertEquals() and assertSame()?,Content vs reference comparison,Incorrect,Reference vs content comparison,Both are same,A,"assertEquals() compares content, assertSame() compares object references",JUnit,,
